target_set_version,component,bacteria,drug,value,cell_status,include_in_score,score_exclusion_reason,target_type,provenance_class,source_id,reference_year,geography,infection_or_specimen,care_setting,target_denominator,uncertainty_lower,uncertainty_upper,transformation,rationale,evidence_weight,score_row_weight
resistance_targets_v1,resistance_prevalence_any_r_positive,Clostridioides difficile,levofloxacin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__clostridioides_difficile,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Clostridioides difficile,moxifloxacin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__clostridioides_difficile,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Clostridioides difficile,ofloxacin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__clostridioides_difficile,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Clostridioides difficile,tetracycline,0.1,active_target,true,,evidence_informed_calibration_benchmark,evidence_informed_benchmark_cell_provenance_unrecovered,legacy_prevalence_note__clostridioides_difficile,2025,global_model_scope,unspecified,all_settings,source_definition_unrecovered,,,legacy_cell_transformation_unrecovered,legacy_bacterium_level_note,,1.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Clostridioides difficile,doxycycline,0.1,active_target,true,,evidence_informed_calibration_benchmark,evidence_informed_benchmark_cell_provenance_unrecovered,legacy_prevalence_note__clostridioides_difficile,2025,global_model_scope,unspecified,all_settings,source_definition_unrecovered,,,legacy_cell_transformation_unrecovered,legacy_bacterium_level_note,,1.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Clostridioides difficile,minocycline,0.1,active_target,true,,evidence_informed_calibration_benchmark,evidence_informed_benchmark_cell_provenance_unrecovered,legacy_prevalence_note__clostridioides_difficile,2025,global_model_scope,unspecified,all_settings,source_definition_unrecovered,,,legacy_cell_transformation_unrecovered,legacy_bacterium_level_note,,1.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Clostridioides difficile,tigecycline,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__clostridioides_difficile,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Clostridioides difficile,vancomycin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing,not_assigned,not_assigned,legacy_prevalence_note__clostridioides_difficile,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Clostridioides difficile,fidaxomicin,0.05,active_target,true,,evidence_informed_calibration_benchmark,evidence_informed_benchmark_cell_provenance_unrecovered,legacy_prevalence_note__clostridioides_difficile,2025,global_model_scope,unspecified,all_settings,source_definition_unrecovered,,,legacy_cell_transformation_unrecovered,legacy_bacterium_level_note,,1.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Clostridioides difficile,teicoplanin,0.1,active_target_model_unrepresentable,true,,evidence_informed_calibration_benchmark,evidence_informed_benchmark_cell_provenance_unrecovered,legacy_prevalence_note__clostridioides_difficile,2025,global_model_scope,unspecified,all_settings,source_definition_unrecovered,,,legacy_cell_transformation_unrecovered,legacy_bacterium_level_note,,1.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Clostridioides difficile,dalbavancin,0.1,active_target_model_unrepresentable,true,,evidence_informed_calibration_benchmark,evidence_informed_benchmark_cell_provenance_unrecovered,legacy_prevalence_note__clostridioides_difficile,2025,global_model_scope,unspecified,all_settings,source_definition_unrecovered,,,legacy_cell_transformation_unrecovered,legacy_bacterium_level_note,,1.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Clostridioides difficile,linezolid,0.1,active_target,true,,evidence_informed_calibration_benchmark,evidence_informed_benchmark_cell_provenance_unrecovered,legacy_prevalence_note__clostridioides_difficile,2025,global_model_scope,unspecified,all_settings,source_definition_unrecovered,,,legacy_cell_transformation_unrecovered,legacy_bacterium_level_note,,1.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Clostridioides difficile,tedizolid,0.1,active_target,true,,evidence_informed_calibration_benchmark,evidence_informed_benchmark_cell_provenance_unrecovered,legacy_prevalence_note__clostridioides_difficile,2025,global_model_scope,unspecified,all_settings,source_definition_unrecovered,,,legacy_cell_transformation_unrecovered,legacy_bacterium_level_note,,1.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Clostridioides difficile,daptomycin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__clostridioides_difficile,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Clostridioides difficile,quinu_dalfo,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__clostridioides_difficile,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Clostridioides difficile,trim_sulf,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__clostridioides_difficile,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Clostridioides difficile,chloramphenicol,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__clostridioides_difficile,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Clostridioides difficile,nitrofurantoin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__clostridioides_difficile,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Clostridioides difficile,fosfomycin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__clostridioides_difficile,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Clostridioides difficile,retapamulin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__clostridioides_difficile,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Clostridioides difficile,fusidic_a,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__clostridioides_difficile,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Clostridioides difficile,metronidazole,0.05,active_target,true,,evidence_informed_calibration_benchmark,evidence_informed_benchmark_cell_provenance_unrecovered,legacy_prevalence_note__clostridioides_difficile,2025,global_model_scope,unspecified,all_settings,source_definition_unrecovered,,,legacy_cell_transformation_unrecovered,legacy_bacterium_level_note,,1.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Clostridioides difficile,furazolidone,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__clostridioides_difficile,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Clostridioides difficile,rifampicin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;hard_exclusion_rifampicin;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__clostridioides_difficile,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Clostridioides difficile,amoxicillin_clavulanate,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__clostridioides_difficile,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Clostridioides difficile,piperacillin_tazobactam,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__clostridioides_difficile,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Clostridioides difficile,ampicillin_sulbactam,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__clostridioides_difficile,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Clostridioides difficile,ticarcillin_clavulanate,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__clostridioides_difficile,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Clostridioides difficile,ceftazidime_avibactam,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__clostridioides_difficile,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Clostridioides difficile,aztreonam_avibactam,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__clostridioides_difficile,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Clostridioides difficile,meropenem_vaborbactam,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__clostridioides_difficile,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Clostridioides difficile,colistin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__clostridioides_difficile,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Clostridioides difficile,flucloxacillin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__clostridioides_difficile,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Clostridioides difficile,cefiderocol,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__clostridioides_difficile,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Clostridioides difficile,ceftolozane_tazobactam,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__clostridioides_difficile,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Campylobacter jejuni,sulfanilamide,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__campylobacter_jejuni,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Campylobacter jejuni,penicillin_g,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__campylobacter_jejuni,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Campylobacter jejuni,ampicillin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__campylobacter_jejuni,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Campylobacter jejuni,amoxicillin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__campylobacter_jejuni,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Campylobacter jejuni,piperacillin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__campylobacter_jejuni,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Campylobacter jejuni,ticarcillin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__campylobacter_jejuni,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Campylobacter jejuni,cephalexin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__campylobacter_jejuni,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Campylobacter jejuni,cefazolin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__campylobacter_jejuni,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Campylobacter jejuni,cefuroxime,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__campylobacter_jejuni,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Campylobacter jejuni,ceftriaxone,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__campylobacter_jejuni,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Campylobacter jejuni,cefixime,,legacy_unclassified_missing,false,legacy_prevalence_target_missing,not_assigned,not_assigned,legacy_prevalence_note__campylobacter_jejuni,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Campylobacter jejuni,ceftazidime,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__campylobacter_jejuni,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Campylobacter jejuni,cefepime,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__campylobacter_jejuni,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Campylobacter jejuni,ceftaroline,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__campylobacter_jejuni,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Campylobacter jejuni,meropenem,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__campylobacter_jejuni,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Campylobacter jejuni,imipenem_c,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__campylobacter_jejuni,,,,,,,,,,,0.0
